GENDER,TRM_CDE,Dept,Delivery,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,career_gpa,sum,Average_CreditsperYear,count
M,QS,PHL  ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,PHL  ,EU,N ,B+,3,3.0,3.66,138.0,34.5,58
M,QS,PHL  ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,WR   ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QW,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QW,CM   ,EU,N ,A-,3,3.0,3.66,138.0,34.5,58
M,QW,GEOL ,EU,N ,B,4,4.0,3.66,138.0,34.5,58
M,QW,H    ,EU,N ,B+,3,3.0,3.66,138.0,34.5,58
M,QW,NT   ,EU,N ,B,3,3.0,3.66,138.0,34.5,58
M,QW,PSY  ,EU,N ,B-,3,3.0,3.66,138.0,34.5,58
M,QF,ANTH ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QF,C    ,EU,N ,A-,2,2.0,3.66,138.0,34.5,58
M,QF,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QF,MGMT ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QF,MGMT ,EU,N ,P,1,1.0,3.66,138.0,34.5,58
M,QF,MGMT ,EU,N ,A,1,1.0,3.66,138.0,34.5,58
M,QF,OT   ,EU,N ,B-,3,3.0,3.66,138.0,34.5,58
M,QF,PHL  ,EU,N ,B,3,3.0,3.66,138.0,34.5,58
M,QS,ANTH ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,C    ,EU,N ,P,3,3.0,3.66,138.0,34.5,58
M,QS,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QS,EN   ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,H    ,EU,N ,A-,3,3.0,3.66,138.0,34.5,58
M,QS,MGMT ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,OT   ,EU,N ,B,3,3.0,3.66,138.0,34.5,58
M,QW,ANTH ,EU,N ,A-,3,3.0,3.66,138.0,34.5,58
M,QW,C    ,EU,N ,A,2,2.0,3.66,138.0,34.5,58
M,QW,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QW,FA   ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QW,MGMT ,EU,N ,P,1,1.0,3.66,138.0,34.5,58
M,QW,MGMT ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QW,PHL  ,EU,N ,B+,3,3.0,3.66,138.0,34.5,58
M,QF,BUS  ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QF,BUS  ,EU,N ,P,4,4.0,3.66,138.0,34.5,58
M,QF,C    ,EU,N ,A-,3,3.0,3.66,138.0,34.5,58
M,QF,C    ,EU,N ,A-,3,3.0,3.66,138.0,34.5,58
M,QF,C    ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QF,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QF,EC   ,EU,N ,A+,3,3.0,3.66,138.0,34.5,58
M,QS,BUS  ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QS,BUS  ,EU,N ,P,4,4.0,3.66,138.0,34.5,58
M,QS,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QS,M    ,EU,N ,P,2,2.0,3.66,138.0,34.5,58
M,QW,BUS  ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QW,C    ,EU,N ,P,3,3.0,3.66,138.0,34.5,58
M,QW,C    ,EU,N ,P,3,3.0,3.66,138.0,34.5,58
M,QW,CM   ,EU,N ,P,0,0.0,3.66,138.0,34.5,58
M,QW,EC   ,EU,N ,A,3,3.0,3.66,138.0,34.5,58
M,QW,SOC  ,EU,N ,P,3,3.0,3.66,138.0,34.5,58
M,QF,C    ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QF,E    ,EU,N ,A+,1,1.0,3.72,182.0,45.5,78
M,QF,FA   ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QF,H    ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QF,OT   ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QF,WR   ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QS,ANTH ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QS,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QS,H    ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QS,M    ,EU,N ,P,2,2.0,3.72,182.0,45.5,78
M,QS,SOC  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QS,WR   ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,C    ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QW,H    ,EU,N ,B,3,3.0,3.72,182.0,45.5,78
M,QW,MATH ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,OT   ,EU,N ,B,3,3.0,3.72,182.0,45.5,78
M,QW,WR   ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,ANSO ,EU,N ,A+,3,3.0,3.72,182.0,45.5,78
M,QF,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QF,NT   ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QF,PE   ,EU,N ,A+,1,1.0,3.72,182.0,45.5,78
M,QF,PHL  ,EU,N ,B-,3,3.0,3.72,182.0,45.5,78
M,QF,PSY  ,EU,N ,B-,3,3.0,3.72,182.0,45.5,78
M,QS,BIOL ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QS,C    ,EU,N ,A-,2,2.0,3.72,182.0,45.5,78
M,QS,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QS,H    ,EU,N ,B,3,3.0,3.72,182.0,45.5,78
M,QS,PHL  ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,C    ,EU,N ,P,2,2.0,3.72,182.0,45.5,78
M,QW,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QW,CM   ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QW,EN   ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,NT   ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,PE   ,EU,N ,A+,1,1.0,3.72,182.0,45.5,78
M,QW,PS   ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,ACTG ,EU,N ,A+,3,3.0,3.72,182.0,45.5,78
M,QF,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,C    ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QF,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QF,EC   ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,PHL  ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,B,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QS,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QS,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QS,E    ,EU,N ,A+,1,1.0,3.72,182.0,45.5,78
M,QS,NT   ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QS,SOPH ,EU,N ,A+,3,3.0,3.72,182.0,45.5,78
M,QW,ACTG ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,BIOL ,EU,N ,P,4,4.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QW,EC   ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,PHL  ,EU,N ,P,3,3.0,3.72,182.0,45.5,78
M,QF,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QF,BUS  ,EU,N ,A+,3,3.0,3.72,182.0,45.5,78
M,QF,BUS  ,EU,N ,P,4,4.0,3.72,182.0,45.5,78
M,QF,C    ,EU,N ,A+,3,3.0,3.72,182.0,45.5,78
M,QF,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A,1,1.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QS,BUS  ,EU,N ,P,7,7.0,3.72,182.0,45.5,78
M,QS,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,A-,1,1.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,B+,3,3.0,3.72,182.0,45.5,78
M,QW,BUS  ,EU,N ,P,2,2.0,3.72,182.0,45.5,78
M,QW,CA-N ,EU,N ,A-,3,3.0,3.72,182.0,45.5,78
M,QW,CIS  ,EU,N ,A,3,3.0,3.72,182.0,45.5,78
M,QW,CM   ,EU,N ,P,0,0.0,3.72,182.0,45.5,78
F,QF,C    ,EU,N ,C+,2,2.0,2.93,141.0,35.25,61
F,QF,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QF,M    ,EU,N ,A,2,2.0,2.93,141.0,35.25,61
F,QF,NT   ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QF,PSY  ,EU,N ,F,3,0.0,2.93,141.0,35.25,61
F,QF,WR   ,EU,N ,B-,3,3.0,2.93,141.0,35.25,61
F,QS,ANTH ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QS,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QS,H    ,EU,N ,B+,3,3.0,2.93,141.0,35.25,61
F,QS,OT   ,EU,N ,A,3,3.0,2.93,141.0,35.25,61
F,QS,PHL  ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QW,ANTH ,EU,N ,B-,3,3.0,2.93,141.0,35.25,61
F,QW,C    ,EU,N ,C+,2,2.0,2.93,141.0,35.25,61
F,QW,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QW,FA   ,EU,N ,B+,3,3.0,2.93,141.0,35.25,61
F,QW,GEOL ,EU,N ,C,4,4.0,2.93,141.0,35.25,61
F,QW,PSY  ,EU,N ,C-,3,3.0,2.93,141.0,35.25,61
F,QF,ANTH ,EU,N ,C,3,3.0,2.93,141.0,35.25,61
F,QF,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QF,MGMT ,EU,N ,C-,3,3.0,2.93,141.0,35.25,61
F,QF,MGMT ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QF,MGMT ,EU,N ,A,3,3.0,2.93,141.0,35.25,61
F,QF,PHL  ,EU,N ,B-,3,3.0,2.93,141.0,35.25,61
F,QF,PSY  ,EU,N ,C+,3,3.0,2.93,141.0,35.25,61
F,QS,C    ,EU,N ,B+,3,3.0,2.93,141.0,35.25,61
F,QS,C    ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QS,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QS,MGMT ,EU,N ,D,3,3.0,2.93,141.0,35.25,61
F,QS,MGMT ,EU,N ,B+,3,3.0,2.93,141.0,35.25,61
F,QS,MGMT ,EU,N ,D,3,3.0,2.93,141.0,35.25,61
F,QS,SOC  ,EU,N ,A+,3,3.0,2.93,141.0,35.25,61
F,QW,C    ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QW,C    ,EU,N ,B+,3,3.0,2.93,141.0,35.25,61
F,QW,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QW,MGMT ,EU,N ,C,3,3.0,2.93,141.0,35.25,61
F,QW,MGMT ,EU,N ,P,1,1.0,2.93,141.0,35.25,61
F,QW,MGMT ,EU,N ,A,3,3.0,2.93,141.0,35.25,61
F,QW,PE   ,EU,N ,A,1,1.0,2.93,141.0,35.25,61
F,QW,PHL  ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QF,BUS  ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QF,BUS  ,EU,N ,A,1,1.0,2.93,141.0,35.25,61
F,QF,C    ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QF,C    ,EU,N ,P,4,4.0,2.93,141.0,35.25,61
F,QF,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QF,EC-M ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QF,EC   ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QS,BUS  ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QS,BUS  ,EU,N ,C-,3,3.0,2.93,141.0,35.25,61
F,QS,BUS  ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QS,C    ,EU,N ,A,3,3.0,2.93,141.0,35.25,61
F,QS,C    ,EU,N ,P,2,2.0,2.93,141.0,35.25,61
F,QS,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QS,CM   ,EU,N ,A-,3,3.0,2.93,141.0,35.25,61
F,QW,BUS  ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QW,BUS  ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QW,BUS  ,EU,N ,P,2,2.0,2.93,141.0,35.25,61
F,QW,CM   ,EU,N ,P,0,0.0,2.93,141.0,35.25,61
F,QW,EC   ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
F,QW,ESOC ,EU,N ,A,3,3.0,2.93,141.0,35.25,61
F,QW,PSY  ,EU,N ,B,3,3.0,2.93,141.0,35.25,61
M,QF,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QF,E    ,EU,N ,A-,1,1.0,2.84,192.0,48.0,92
M,QF,FA   ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,H    ,EU,N ,B+,3,3.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,B-,2,2.0,2.84,192.0,48.0,92
M,QF,OT   ,EU,N ,B-,3,3.0,2.84,192.0,48.0,92
M,QF,PHL  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,C    ,EU,N ,C,3,3.0,2.84,192.0,48.0,92
M,QS,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QS,H    ,EU,N ,C,3,3.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QS,MV   ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QS,NT   ,EU,N ,D+,3,3.0,2.84,192.0,48.0,92
M,QS,OT   ,EU,N ,C,3,3.0,2.84,192.0,48.0,92
M,QS,WR   ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QW,C    ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QW,H    ,EU,N ,C-,3,3.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QW,NT   ,EU,N ,C-,3,3.0,2.84,192.0,48.0,92
M,QW,WR   ,EU,N ,B+,3,3.0,2.84,192.0,48.0,92
M,QF,ANSO ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,C    ,EU,N ,C,2,2.0,2.84,192.0,48.0,92
M,QF,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,B,1,1.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,A-,2,2.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,MV   ,EU,N ,B+,1,1.0,2.84,192.0,48.0,92
M,QF,WR   ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QS,H    ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,B+,1,1.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,A,2,2.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QS,MP   ,EU,N ,B+,1,1.0,2.84,192.0,48.0,92
M,QS,MV   ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QS,PHL  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,ANTH ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QW,C    ,EU,N ,B,2,2.0,2.84,192.0,48.0,92
M,QW,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QW,EN   ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,A+,1,1.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,A-,2,2.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,MV   ,EU,N ,B,1,1.0,2.84,192.0,48.0,92
M,QW,SOC  ,EU,N ,C+,3,3.0,2.84,192.0,48.0,92
M,QF,ACTG ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,BUS  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QF,EC   ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,B+,1,1.0,2.84,192.0,48.0,92
M,QF,M    ,EU,N ,A,2,2.0,2.84,192.0,48.0,92
M,QF,PHL  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,PSY  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,BUS  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,BUS  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QS,E    ,EU,N ,C-,1,1.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,A-,1,1.0,2.84,192.0,48.0,92
M,QS,M    ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QS,MP   ,EU,N ,A,1,1.0,2.84,192.0,48.0,92
M,QS,SOPH ,EU,N ,B-,3,3.0,2.84,192.0,48.0,92
M,QW,ACTG ,EU,N ,C+,3,3.0,2.84,192.0,48.0,92
M,QW,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QW,EC   ,EU,N ,B-,3,3.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,A-,1,1.0,2.84,192.0,48.0,92
M,QW,M    ,EU,N ,A,2,2.0,2.84,192.0,48.0,92
M,QW,PHL  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,PS   ,EU,N ,B+,3,3.0,2.84,192.0,48.0,92
M,QF,BUS  ,EU,N ,B-,3,3.0,2.84,192.0,48.0,92
M,QF,BUS  ,EU,N ,A-,3,3.0,2.84,192.0,48.0,92
M,QF,BUS  ,EU,N ,A-,1,1.0,2.84,192.0,48.0,92
M,QF,BUS  ,EU,N ,P,3,3.0,2.84,192.0,48.0,92
M,QF,C    ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QF,C    ,EU,N ,C+,3,3.0,2.84,192.0,48.0,92
M,QF,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QF,MP   ,EU,N ,B+,1,1.0,2.84,192.0,48.0,92
M,QF,NT   ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QS,BUS  ,EU,N ,B-,3,3.0,2.84,192.0,48.0,92
M,QS,BUS  ,EU,N ,B+,3,3.0,2.84,192.0,48.0,92
M,QS,BUS  ,EU,N ,P,4,4.0,2.84,192.0,48.0,92
M,QS,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QS,CM   ,EU,N ,C,3,3.0,2.84,192.0,48.0,92
M,QS,GS   ,EU,N ,C,3,3.0,2.84,192.0,48.0,92
M,QW,BIOL ,EU,N ,P,4,4.0,2.84,192.0,48.0,92
M,QW,BUS  ,EU,N ,C+,3,3.0,2.84,192.0,48.0,92
M,QW,BUS  ,EU,N ,B,3,3.0,2.84,192.0,48.0,92
M,QW,BUS  ,EU,N ,P,4,4.0,2.84,192.0,48.0,92
M,QW,CA-N ,EU,N ,C+,3,3.0,2.84,192.0,48.0,92
M,QW,CM   ,EU,N ,P,0,0.0,2.84,192.0,48.0,92
M,QW,MP   ,EU,N ,C+,1,1.0,2.84,192.0,48.0,92
M,FA,CIS  ,EU,N ,B,4,4.0,3.66,290.0,72.5,128
M,FA,CIS  ,EU,N ,B,4,4.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,ECON ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,ECON ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,FYS  ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,FYS  ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,IDS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,FA,IDS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,WR   ,EU,N ,B,2,2.0,3.66,290.0,72.5,128
M,FA,WR   ,EU,N ,B,2,2.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,ECON ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,SP,ECON ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,B,2,2.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,B,2,2.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,A-,2,2.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,A-,2,2.0,3.66,290.0,72.5,128
M,SP,MATH ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,MATH ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,PHL  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,PHL  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,ACTG ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,ACTG ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,BUS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,BUS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,IDS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,IDS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,PHYS ,EU,N ,A,4,4.0,3.66,290.0,72.5,128
M,FA,PHYS ,EU,N ,A,4,4.0,3.66,290.0,72.5,128
M,SP,ACTG ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,ACTG ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,OL,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,OL,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,B+,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,P,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,P,3,3.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,SP,IDS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,BUS  ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,FA,BUS  ,EU,N ,B,3,3.0,3.66,290.0,72.5,128
M,FA,CIS  ,EU,N ,A,4,4.0,3.66,290.0,72.5,128
M,FA,CIS  ,EU,N ,A,4,4.0,3.66,290.0,72.5,128
M,FA,CIS  ,OL,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,CIS  ,OL,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,CIS  ,EU,N ,P,1,1.0,3.66,290.0,72.5,128
M,FA,CIS  ,EU,N ,P,1,1.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,FA,MKTG ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,MKTG ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,PE   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,WR   ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,FA,WR   ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,SP,BUS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,BUS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,SP,CIS  ,EU,N ,A-,3,3.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,CM   ,EU,N ,P,0,0.0,3.66,290.0,72.5,128
M,SP,COMM ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,COMM ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
M,SP,WR   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,SP,WR   ,EU,N ,A,1,1.0,3.66,290.0,72.5,128
M,FA,BUS  ,EU,N ,A,3,3.0,3.66,290.0,72.5,128
