Student ID,GENDER,YR_CDE,TRM_CDE,Dept,CourseID,Delivery,CRS_TITLE,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,
90065A4B-EBD0-4B22A-53C-3A839D4DED12,F,2014,FA,ECON ,555,OL,Managerial Economics ,N ,A,3,3,
90065A4B-EBD0-4B22A-53C-3A839D4DED12,F,2014,FA,ECON ,555,OL,Managerial Economics ,N ,A,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,EDUC ,110,EU,Foundations Of Education ,N ,A,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,FYS  ,101,EU,First-Year Seminar ,N ,P,1,1,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,IDS  ,151,EU,Ideas Matter: Engaging World Thought and Culture,N ,B-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,SOC  ,200,EU,Introduction To Sociology ,N ,B-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,FA,WR   ,121,EU,English Composition ,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,CIS  ,123,EU,Word Processing Spreadsheets and Presentations,N ,A-,2,2,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,CM   ,240,EU,All Are Gifted All Are Called ,N ,C+,2,2,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,EDUC ,210,EU,School Diversity ,N ,A-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,IDS  ,152,EU,Ideas Matter: Engaging World Thought and Culture,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2013,SP,PSY  ,200,EU,General Psychology ,N ,C+,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,BTH  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,B-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,CM   ,100,EU,Chapel ,N ,N,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,EDUC ,220,EU,Orientation To Teaching ,N ,A,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,EDUC ,230,EU,Technology For Teaching And Learning,N ,B-,2,2,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,IDS  ,251,EU,Engaging American Thought and Culture ,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,IDS  ,251S ,EU,American Thought And Culture Seminar: God in American Film,N ,B-,2,2,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,MATH ,211,EU,Mathematics For Elementary Teachers ,N ,W,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,FA,PE   ,107,EU,Special Topics ,N ,A,1,1,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,BTH  ,370,EU,The Book Of Psalms ,N ,D+,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,CM   ,100,EU,Chapel ,N ,N,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,CM   ,310,EU,Wonder And Creation Care In Scriptures and the 21st Centrury,N ,A-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,MATH ,315,EU,Applied Statistics ,N ,B-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,PE   ,207,EU,Special Topics: Introduction To Coaching,N ,C+,2,2,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,PHL  ,210,EU,Ethics ,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2014,SP,PSY  ,380,EU,Theories Of Personality ,N ,C+,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,BIOL ,112,EU,Principles Of Biodiversity ,N ,C,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,BIOL ,112L ,EU,Principles Of Biodiversity Lab (Lab),N ,A,1,1,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,CM   ,100,EU,Chapel ,N ,N,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,PSY  ,320,EU,Human Development ,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,PSY  ,407,EU,Special Topics: Overview Of AutismSpectrum Disorder,N ,B+,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,PSY  ,420,EU,Abnormal Psychology ,N ,B,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,FA,WR   ,123,EU,English Composition ,N ,C-,3,3,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,CM   ,100,EU,Chapel ,N ,N,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,PHL  ,315,EU,Bioethics ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,PHL  ,320,EU,Philosophy Of Religion ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,PSY  ,330,EU,Psychology Of Learning ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,PSY  ,390,EU,Biological Psychology ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2015,SP,PSY  ,465,EU,Introduction To Counseling Skills ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,BUS  ,415,EU,Group and Organizational Behavior ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,CM   ,100,EU,Chapel ,N ,N,0,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,ECON ,201,EU,Microeconomics ,N ,F,3,0,
69A4E637-1886-48E9A-F37-49E3E0384BAE,M,2016,FA,MKTG ,330,EU,Marketing ,N ,W,3,0,
555F3AB1-865D-435F-86DD-21C1C1FE0478,F,2011,SP,BTH  ,312,OL,Biblical Themes And Perspectives Of the New Testament,N ,A,4,4,
555F3AB1-865D-435F-86DD-21C1C1FE0478,F,2011,SP,MATH ,105,EU,Introduction To College Mathematics ,N ,A-,3,3,
555F3AB1-865D-435F-86DD-21C1C1FE0478,F,2012,FA,COMM ,220,OL,Intercultural Communication ,N ,W,3,0,
555F3AB1-865D-435F-86DD-21C1C1FE0478,F,2012,FA,WR   ,315,OL,Writing For The Social Sciences ,N ,F,3,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,BIOL ,200,EU,General Biology ,N ,C,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,BIOL ,200L ,EU,General Biology Lab (Lab) ,N ,A,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,CIS  ,123,EU,Software Applications: Spreadsheets and Databases,N ,B+,2,2,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,NUTR ,220,EU,Nutrition ,N ,A,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,PHL  ,210,EU,Ethics ,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2011,SP,WR   ,123,EU,English Composition ,N ,B,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,BIOL ,311,EU,Human Anatomy And Physiology I ,N ,A,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,BIOL ,311L ,EU,Human Anatomy And Physiology I Lab(LAB),N ,A,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,BTH  ,311,OL,Biblical Themes And Perspectives Of the Old Testament,N ,A-,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,CHEM ,121,EU,General And Organic Chemistry ,N ,C,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,CHEM ,121L ,EU,General And Organic Chemistry Lab (LAB),N ,A-,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,FA,MATH ,130,EU,Precalculus ,N ,B,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,BIOL ,312,EU,Human Anatomy And Physiology II ,N ,C,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,BIOL ,312L ,EU,Human Anatomy And Physiology II Lab (LAB),N ,C+,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,CHEM ,122,EU,Organic And Biochemistry ,N ,C+,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,CHEM ,122L ,EU,Organic And Biochemistry Lab (Lab) ,N ,B,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2012,SP,PSY  ,407,OL,St: Sport And Exercise Psychology ,N ,W,3,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,BTH  ,203,EU,Great Hebrew Stories ,N ,C,2,2,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,EXSC ,310,EU,Kinesiology ,N ,B,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,EXSC ,407,EU,Special Topics: Sport Nutrition ,N ,C,2,2,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,EXSC ,410,EU,Biomechanics ,N ,B-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,FA,EXSC ,495,EU,Internship ,N ,P,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,BUS  ,410,EU,Operations Management ,N ,C+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,COMM ,418,OL,Conflict Management ,N ,B,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,EXSC ,320,EU,Exercise Physiology And Neuromuscular Conditioning,N ,C-,4,4,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,EXSC ,420,EU,Exercise Science Testing And Prescription,N ,B-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SP,PE   ,432,EU,Varsity Soccer ,N ,A,1,1,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2013,SU,BUS  ,530,OL,Marketing Strategy ,N ,A-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,FA,BUS  ,550,OL,Managerial Finance ,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,FA,BUS  ,610,OL,Operations And Service Management ,N ,B-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,F,3,0,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,FA,ECON ,555,OL,Managerial Economics ,N ,A-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SP,BUS  ,501,OL,Organizational Behavior ,N ,A,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SP,BUS  ,525,OL,Leadership Strategies ,N ,A-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SP,BUS  ,625,OL,Business Ethics ,N ,B,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SP,BUS  ,635,OL,Corporate Sustainability ,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SU,ACTG ,545,OL,Managerial Accounting ,N ,B,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SU,BUS  ,565,OL,Managerial Statistics ,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2014,SU,BUS  ,615,OL,Human Resource Management ,N ,A-,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2015,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,B+,3,3,
FED041B2-832B-4B42B-576-11F9B6EA09F8,M,2015,FA,BUS  ,690,OL,Business Portfolio ,N ,P,0,0,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SP,COMM ,220,OL,Intercultural Communication ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SP,PHL  ,210,OL,Ethics ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SP,PLA  ,205,HY,Portfolio Analysis ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SP,WR   ,315,OL,Writing For The Social Sciences ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SU,BTH  ,311,OL,Biblical Themes And Perspectives Of the Old Testament,N ,A,4,4,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SU,BTH  ,312,OL,Biblical Themes And Perspectives Of the New Testament,N ,A,4,4,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SU,CIS  ,124,OL,Advanced Microsoft Office ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2011,SU,MGMT ,415,EU,Group and Organizational Behavior ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,FA,ACTG ,212,EU,Principles Of Accounting II ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,FA,MGMT ,310,OL,Principles Of Management And Leadership,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,FA,MGMT ,419,OL,Global Business Management ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SP,MATH ,310,EU,Statistical Applications ,N ,B,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SP,MGMT ,315,OL,Human Resources Management ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SU,ACTG ,341,OL,Intermediate Accounting I ,N ,B,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SU,ACTG ,342,OL,Intermediate Accounting II ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SU,ACTG ,430,OL,Federal Income Tax ,N ,B,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2012,SU,MGMT ,450,OL,Managerial Finance ,N ,A-,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,FA,ACTG ,440,OL,Auditing I ,N ,A-,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,FA,ACTG ,470,OL,Accounting For Non-Profit Organizations,N ,B+,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,FA,ACTG ,499,OL,Advanced Accounting ,N ,A-,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,FA,MKTG ,330,OL,Marketing ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SP,ACTG ,345,OL,Cost Accounting ,N ,B,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SP,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SP,COMM ,213,OL,Interpersonal Communication ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SP,COMM ,428,OL,Team Leadership ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SP,MGMT ,499,OL,Business Strategy And Policy ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SU,ACTG ,545,OL,Managerial Accounting ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SU,BUS  ,530,OL,Marketing Strategy ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SU,BUS  ,565,OL,Managerial Statistics ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2013,SU,BUS  ,615,OL,Human Resource Management ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,FA,BUS  ,550,OL,Managerial Finance ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,FA,BUS  ,610,OL,Operations And Service Management ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,FA,ECON ,555,OL,Managerial Economics ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,SP,BUS  ,501,OL,Organizational Behavior ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,SP,BUS  ,525,OL,Leadership Strategies ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,SP,BUS  ,625,OL,Business Ethics ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,SP,BUS  ,635,OL,Corporate Sustainability ,N ,A,3,3,
02CA250E-62AA-46EB-8713-64CC6A88857A,F,2014,SP,BUS  ,690,OL,Business Portfolio ,N ,P,0,0,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,FA,BTH  ,312,OL,Biblical Themes And Perspectives Of the New Testament,N ,A,4,4,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,FA,MGMT ,310,OL,Principles Of Management And Leadership,N ,A-,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,FA,MGMT ,419,OL,Global Business Management ,N ,B+,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,FA,WR   ,320,OL,Writing For The Discipline ,N ,A,1,1,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SP,ACTG ,211,OL,Principles Of Accounting I ,N ,B+,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SP,ACTG ,212,OL,Principles Of Accounting II ,N ,B,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SP,MGMT ,315,OL,Human Resources Management ,N ,B,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,A,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SU,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,W,3,0,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SU,MGMT ,410,OL,Operations Management ,N ,A,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SU,MGMT ,450,OL,Managerial Finance ,N ,B,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SU,MGMT ,499,OL,Business Strategy And Policy ,N ,B+,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2012,SU,MKTG ,330,OL,Marketing ,N ,A-,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2013,FA,BTH  ,311,OL,Biblical Themes And Perspectives Of the Old Testament,N ,A,4,4,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2013,FA,ECON ,201,OL,Microeconomics ,N ,A-,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2013,FA,MGMT ,305,IS,R and C:Group and Organizational  Behavior,N ,A,1,1,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2013,FA,MGMT ,360,OL,Management Of Information Systems ,N ,B+,3,3,
F6B8FDA5-8176-4DEEB-51C-08473A403A9B,F,2013,FA,MGMT ,415,OL,Group and Organizational Behavior ,N ,A-,3,3,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,BTH  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,BUS  ,100,EU,Introduction To Business ,N ,B+,3,3,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,FYS  ,101,EU,First-Year Seminar ,N ,P,1,1,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,IDS  ,151,EU,Ideas Matter: Engaging World Thought and Culture,N ,C+,3,3,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,PE   ,121,EU,Varsity Softball ,N ,A,1,1,
5E15759CB-3EE-4435B-E5C-E01FBF284608,F,2012,FA,WR   ,121,EU,English Composition ,N ,A,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,BTH  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,CIS  ,125,EU,Intro To Web Page Design ,N ,C+,2,2,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,FYS  ,101,EU,First-Year Seminar ,N ,P,1,1,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,IDS  ,151,EU,Ideas Matter: Engaging World Thought and Culture,N ,B-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,PE   ,101,EU,Varsity Basketball ,N ,A,1,1,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,FA,WR   ,121,EU,English Composition ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,BUS  ,110,OL,Small Business Management And Entrepreneurship,N ,B+,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,CM   ,240,EU,All Are Gifted All Are Called ,N ,A-,2,2,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,IDS  ,152,EU,Ideas Matter: Engaging World Thought and Culture,N ,B-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,PHL  ,210,EU,Ethics ,N ,B+,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2012,SP,PSY  ,200,EU,General Psychology ,N ,P,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,COMM ,213,EU,Interpersonal Communication ,N ,B+,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,ECON ,201,EU,Microeconomics ,N ,B+,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,IDS  ,251,EU,Engaging American Thought and Culture ,N ,A-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,IDS  ,251S ,EU,American Thought and Culture:American War Literature,N ,B-,2,2,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,MCG  ,101,EU,Class Guitar I ,N ,B,1,1,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,FA,PE   ,201,EU,Varsity Basketball ,N ,A,1,1,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,BTH  ,200,EU,Bible Study Tools And Methods ,N ,C+,2,2,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,COMM ,240,EU,Communication Theory ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,ECON ,202,EU,Macroeconomics ,N ,A-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,MATH ,110,EU,College Mathematics ,N ,A,4,4,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,B+,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2013,SP,WR   ,123,EU,English Composition ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,A-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,BUS  ,415,EU,Group and Organizational Behavior ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,COMM ,220,OL,Intercultural Communication ,N ,A-,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,COMM ,413,EU,Advanced Interpersonal Communication,N ,A,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,COMM ,430,EU,Nonverbal Communication ,N ,A,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,FA,MKTG ,330,EU,Marketing ,N ,A,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,SP,ACTG ,212,EU,Principles Of Accounting II ,N ,B,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,SP,COMM ,212,EU,Public Speaking ,N ,A,3,3,
E1B878DE-EFF7-4965-8402-F32335519D24,M,2014,SP,COMM ,380,EU,Communication and Conflict ,N ,A,3,3,
