ID,GENDER,YR_CDE,TRM_CDE,Dept,CourseID,Delivery,CRS_TITLE,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,Unnamed: 12,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,B,4,4.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,B,4,4.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,MATH ,310,OL,Statistical Applications ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,MATH ,310,OL,Statistical Applications ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,MATH ,310,OL,Statistical Applications ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2006,SU,MATH ,310,OL,Statistical Applications ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,ACTG ,211,EU,Principles Of Accounting ,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,ACTG ,211,EU,Principles Of Accounting ,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,ACTG ,211,EU,Principles Of Accounting ,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,ACTG ,211,EU,Principles Of Accounting ,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,207,EU,Special Topics: Tools For BiblicalInterpretation,N ,W,2,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,207,EU,Special Topics: Tools For BiblicalInterpretation,N ,W,2,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,207,EU,Special Topics: Tools For BiblicalInterpretation,N ,W,2,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,207,EU,Special Topics: Tools For BiblicalInterpretation,N ,W,2,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,240,EU,Christianity In America ,N ,W,2,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,240,EU,Christianity In America ,N ,W,2,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,240,EU,Christianity In America ,N ,W,2,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BTH  ,240,EU,Christianity In America ,N ,W,2,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,315,EU,Human Resource Management ,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,315,EU,Human Resource Management ,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,315,EU,Human Resource Management ,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,315,EU,Human Resource Management ,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,495,EU,Business Internship ,N ,W,0,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,495,EU,Business Internship ,N ,W,0,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,495,EU,Business Internship ,N ,W,0,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,BUS  ,495,EU,Business Internship ,N ,W,0,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,CM   ,100,EU,Chapel ,N ,N,0,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,CM   ,100,EU,Chapel ,N ,N,0,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,CM   ,100,EU,Chapel ,N ,N,0,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,CM   ,100,EU,Chapel ,N ,N,0,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,MKTG ,330,EU,Marketing ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,MKTG ,330,EU,Marketing ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,MKTG ,330,EU,Marketing ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2007,FA,MKTG ,330,EU,Marketing ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,ACTG ,312,OL,Accounting Principles II ,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,ACTG ,312,OL,Accounting Principles II ,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,ACTG ,312,OL,Accounting Principles II ,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,ACTG ,312,OL,Accounting Principles II ,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,450,OL,Managerial Finance ,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,450,OL,Managerial Finance ,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,450,OL,Managerial Finance ,N ,W,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SP,MGMT ,450,OL,Managerial Finance ,N ,W,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ACTG ,312,OL,Accounting Principles II ,N ,B,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ACTG ,312,OL,Accounting Principles II ,N ,B,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ACTG ,312,OL,Accounting Principles II ,N ,B,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ACTG ,312,OL,Accounting Principles II ,N ,B,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ECON ,301,OL,Microeconomics ,N ,WF,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ECON ,301,OL,Microeconomics ,N ,WF,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ECON ,301,OL,Microeconomics ,N ,WF,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,ECON ,301,OL,Microeconomics ,N ,WF,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,B-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,370,OL,Legal And Ethical Issues In Business and Management,N ,B-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,450,OL,Managerial Finance ,N ,WF,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,450,OL,Managerial Finance ,N ,WF,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,450,OL,Managerial Finance ,N ,WF,3,0.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2009,SU,MGMT ,450,OL,Managerial Finance ,N ,WF,3,0.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SP,MGMT ,410,EU,Operations Management ,N ,C+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SP,MGMT ,410,EU,Operations Management ,N ,C+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SP,MGMT ,410,EU,Operations Management ,N ,C+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SP,MGMT ,410,EU,Operations Management ,N ,C+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,ECON ,310,EU,Managerial Economics ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,ECON ,310,EU,Managerial Economics ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,ECON ,310,EU,Managerial Economics ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,ECON ,310,EU,Managerial Economics ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,MGMT ,450,EU,Managerial Finance ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,MGMT ,450,EU,Managerial Finance ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,MGMT ,450,EU,Managerial Finance ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2010,SU,MGMT ,450,EU,Managerial Finance ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112,EU,Principles Of Biodiversity ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112,EU,Principles Of Biodiversity ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112,EU,Principles Of Biodiversity ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112,EU,Principles Of Biodiversity ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112L ,EU,Principles Of Biodiversity Lab (Lab),N ,B+,1,1.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112L ,EU,Principles Of Biodiversity Lab (Lab),N ,B+,1,1.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112L ,EU,Principles Of Biodiversity Lab (Lab),N ,B+,1,1.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,BIOL ,112L ,EU,Principles Of Biodiversity Lab (Lab),N ,B+,1,1.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,COMM ,220,EU,Intercultural Communication ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,COMM ,220,EU,Intercultural Communication ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,COMM ,220,EU,Intercultural Communication ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,COMM ,220,EU,Intercultural Communication ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,220,OL,Introduction To Fiction ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,220,OL,Introduction To Fiction ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,220,OL,Introduction To Fiction ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,220,OL,Introduction To Fiction ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,340,EU,World Literature ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,340,EU,World Literature ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,340,EU,World Literature ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,ENG  ,340,EU,World Literature ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,PSY  ,200,EU,General Psychology ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,PSY  ,200,EU,General Psychology ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,PSY  ,200,EU,General Psychology ,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,FA,PSY  ,200,EU,General Psychology ,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ANTH ,210,EU,Cultural Anthropology ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ANTH ,210,EU,Cultural Anthropology ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ANTH ,210,EU,Cultural Anthropology ,N ,B+,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ANTH ,210,EU,Cultural Anthropology ,N ,B+,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ENG  ,430,EU,Early British Literature: Beowulf To Shakespeare,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ENG  ,430,EU,Early British Literature: Beowulf To Shakespeare,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ENG  ,430,EU,Early British Literature: Beowulf To Shakespeare,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,ENG  ,430,EU,Early British Literature: Beowulf To Shakespeare,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,GEOG ,310,EU,World Cultural and Political Geography,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,GEOG ,310,EU,World Cultural and Political Geography,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,GEOG ,310,EU,World Cultural and Political Geography,N ,A-,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,GEOG ,310,EU,World Cultural and Political Geography,N ,A-,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,WR   ,410,EU,Advanced Writing ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,WR   ,410,EU,Advanced Writing ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,WR   ,410,EU,Advanced Writing ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2011,SP,WR   ,410,EU,Advanced Writing ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,301,EU,Survey Of American Literature ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,301,EU,Survey Of American Literature ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,301,EU,Survey Of American Literature ,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,301,EU,Survey Of American Literature ,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,495,EU,Internship ,N ,P,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,495,EU,Internship ,N ,P,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,495,EU,Internship ,N ,P,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,ENG  ,495,EU,Internship ,N ,P,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,HIST ,370,EU,Ancient Near Eastern and Mediterranean Civilizations,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,HIST ,370,EU,Ancient Near Eastern and Mediterranean Civilizations,N ,A,3,3.0,,8/12/2011,5/11/2013,,Bachelor of Arts,Business Administration,3.13
565B7E8F-532D-4675-9920-5F7E8B49D5BC,M,2012,FA,HIST ,370,EU,Ancient Near Eastern and Mediterranean Civilizations,N ,A,3,3.0,,12/9/2013,7/2/2014,,Master of Business Admin,Master of Business Administration,0.66
